,id,deceased,current_status,branch_id,branch_name,college,gender,location,referrer,league,username
22322,22322,False,std,16815,LemireD,La Salle University,Male,"Philadelphia, Pennsylvania",16815,Fjord,ScavuzzoS
4674,4674,False,pm,14985,WattsA,University of Waterloo,Male,"Fergus, Ontario",14932,Sierra,ScearceB
34220,34220,False,std,5578,KnudsonC,,Male,"Atlanta, Georgia",5578,Seaboard,SchaadN
39273,39273,False,pm,23595,SpadaroT,University of Oregon,Male,"Mountain View, California",24050,Palisade,SchaaffB
50473,50473,False,std,19919,MeltzerJ,Grand Valley State University,Male,"New York, New York",34836,Woodlands,SchaafsmaP
47845,47845,False,std,25924,ThompsonAM,,Female,"Alameda, California",39906,Skyline,SchaapC
65068,65068,False,std,8150,GallagherJP,Emerson College,Male,"Somerville, Massachusetts",22423,Utopia,SchabA
12723,12723,False,std,22192,SimpsonF,University of Toronto,Male,"Toronto, Ontario",16831,Continental,SchabasK
51420,51420,False,std,24908,WatkinsAF,"Northeastern University, University of Michigan - Dearborn",Female,"Oak Park, Michigan",39603,Patagonia,SchachterE
60766,60766,False,std,18129,WiekH,,----,"Pensacola, Florida",18129,Sequoia,SchackD
52520,52520,False,std,13079,ThombleyP,,Female,"San Ramon, California",49594,Mesa,SchacterC
4894,4894,False,std,12148,ObstgartenM,"Cornell University, UCLA School of Law",Male,"La Canada Flintridge, California",12148,Sequoia,SchaedelJ
25133,25133,False,std,9104,AndersonE2,Rice University,Male,"Houston, Texas",18814,Commonwealth,SchaeferA
18810,18810,False,std,8300,ClendanielM,SUNY Geneseo,Male,"Buffalo, New York",19469,Orange,SchaeferB
46043,46043,False,pm,7227,GlaabG,Sullivan University,Male,"Louisville, Kentucky",2424,Orbital,SchaeferB2
17627,17627,False,pm,9104,AndersonE2,Northwestern University,Male,"Williamsburg, Virginia",13023,Commonwealth,SchaeferE2
36254,36254,False,std,13315,McLeodM,University of Florida,Female,"Austin, Texas",1527,Valhalla,SchaeferJ
34095,34095,False,pm,20669,LambertA,Washington and Lee University,Male,"Lexington, Virginia",14192,Maelstrom,SchaeferK
18814,18814,False,std,9104,AndersonE2,"Rice University, Georgia Tech",Cisgender Female,"Houston, Texas",9104,Commonwealth,SchaeferL
67862,67862,False,std,15097,HobanT,United States,Female,"Clarendon Hills, Illinois",11399,Orbital,SchaeferNo
49765,49765,False,std,35425,ShawB2,Indiana University,Man,"Chesterfield, Michigan",37998,Quetzal,SchaeferS
39533,39533,False,std,13207,BeachE,Cornell University,Male,"New York, New York",20957,Seneca,SchaeferW
1234,1234,False,pm,16844,WhitlockS,Hahvuhd,Male,"Chicagoland, Illinois",24888,Central,SchaefferD
4191,4191,False,pm,10117,MullaneyJ,,Male,"Minneapolis, Minnesota",9744,Elysium,SchaenzerB
63878,63878,False,std,16844,WhitlockS,,Female,"Bern, Switzerland",43582,Central,SchaerR
39493,39493,False,pm,10937,WooleyE,Carnegie Mellon,Male,"Portola Valley, California",34373,Blue,SchaferD
7951,7951,False,std,19239,BraggR,,Male,"Boulder, Colorado",28357,Meadow,SchaferG
6022,6022,False,std,1265,ScheelerD,Michigan,Male,"Avon, Ohio",1265,Badlands,SchaferJ
12288,12288,False,std,19239,BraggR,Colorado School of Mines,Female,"Minneapolis, Minnesota",7951,Meadow,SchaferL
47625,47625,False,std,5661,LizziA,Radcliffe College,Female,"North Brunswick, New Jersey",17890,Prairie,SchaferL22
57034,57034,False,std,19239,BraggR,George Mason/Stanford,Male,"San Jose, California",19239,Meadow,SchafferBob
25945,25945,False,std,4667,PriebeC,BU,Female,"Newton, Massachusetts",9394,Xanadu,SchafferL
35105,35105,False,std,6196,ChangK,Columbia,Male,"Washington, DC",19729,Seaboard,SchafferM
25288,25288,False,std,4667,PriebeC,McGill University,Female,"Waltham, Massachusetts",25945,Xanadu,SchafferN
35691,35691,False,std,2390,HungEY,Northwestern State University,Male,"Asheville, North Carolina",17180,Coastal,SchafferR
64884,64884,False,std,16802,CarlisJ,creighton,Male,"Lancaster, Wisconsin",15108,Palisade,SchafferT2
60336,60336,False,std,22456,WaldR,Williams College,Female,"Edgecomb, Maine",17516,Maritime,SchaffnerR
7456,7456,False,std,18048,McKinneyP,,Female,"Glen Burnie, Maryland",24174,Taiga,SchaibleM
52759,52759,False,std,17412,KushnerJ,,Male,"New York, New York",17412,Nova,SchaitkinB
66779,66779,False,topcont,47556,ElsaifiM,,Female,"Plainfield, Illinois",62838,Alpine,SchalkJT
39224,39224,False,std,9209,LipkinS,Columbia University/Cornell University,Male,"Albuquerque, New Mexico",35765,Lyceum,SchamilogluE
35765,35765,False,std,9209,LipkinS,Columbia University,Female,"San Francisco, California",2578,Lyceum,SchamilogluS
49333,49333,False,std,19827,MunkDK,,Female,"Austin, Texas",45054,Alpine,SchanbaumK
19668,19668,False,std,18429,KnowlesJ,Vassar College,Female,"Ridgewood, New York",8544,Highland,SchantzG
61904,61904,False,std,26321,BreedingJ,Georgetown University,Female,"Falls Church, Virginia",45102,Plaza,SchanzLB
11189,11189,False,std,23085,RautY,University of Michigan,Male,"Miami, Florida",1132,Typhoon,ScharfE
66427,66427,False,std,15276,GuinnJP,Stony Brook University,Male,"Cupertino, California",2041,Delta,ScharfJ
21630,21630,False,std,16814,GilchM,"University of Connecticut,University of Pennsylvania",Female,"Yardley, Pennsylvania",4551,Forest,ScharfN
57131,57131,False,std,23491,MoinA,Princeton,Male,"St. Louis, Missouri",35359,Corridor,ScharfW
10185,10185,False,std,23965,NasirL,University of Chicago,Female,"Chicago, Illinois",23965,Galaxy,ScharonC
52072,52072,False,cc,23965,NasirL,University of Akron,Male,"Shaker Heights, Ohio",10185,Galaxy,ScharonJ
27570,27570,False,std,18426,HamburgerM,American University,Male,"Boise, Idaho",18426,Mesa,SchaselA
4253,4253,False,std,18426,HamburgerM,,Female,"Houston, Texas",27570,Mesa,SchaselE
40066,40066,False,cc,18426,HamburgerM,US Naval Academy,Male,"Fairview, Texas",27570,Mesa,SchaselR
48556,48556,False,std,33962,SchneiderJake,Bryn Mawr College,Female,"Brooklyn, New York",45072,Rainbow,SchatzA
36194,36194,False,std,2390,HungEY,Swarthmore College,Male,"Oakland, California",22387,Coastal,SchatzCG
66171,66171,False,std,56691,LipinskyE,Georgia Tech,Male,"Atlanta, Georgia",56691,Harbor,SchatzY
10703,10703,False,std,10299,FlevaresG,,Female,"Rochester, New York",12557,Zephyr,SchauberK
64993,64993,False,std,24908,WatkinsAF,UGA/NYU,Male,"Decatur, Georgia",45398,Patagonia,SchaudiesD
18940,18940,False,pm,25987,KaltenbaughS,St. Gregory's University,Male,"Grove, Oklahoma",17729,Palisade,SchaufKJ
8805,8805,False,std,2890,SchwartzJF,,Male,"Washington DC, United States",2890,Byzantium,SchaumW
4904,4904,False,std,27592,OvervoldL,Brown,Male,"Washington, DC",2683,Pacific,SchausS
23265,23265,False,std,27368,CandoriT,,Male,"Edmonton, Alberta",27751,Plaza,SchayerJ
11779,11779,False,pm,13828,FormanS,,Female,"Olney, Maryland",22807,Badlands,SchechnerD79
28694,28694,False,std,28793,ColocciT,Princeton University,Male,"Brooklyn, New York",28793,Nova,SchechnerE
64217,64217,False,std,28793,ColocciT,Princeton University,Male,"Short Hills, New Jersey",28694,Nova,SchechnerM
41288,41288,False,std,16815,LemireD,University of Chicago,Male,"New York, New York",36109,Fjord,SchechterT
13024,13024,False,std,14297,BrenerJ,,Male,"Boston, Massachusetts",12373,Continental,SchecterB
1265,1265,False,cc,1265,ScheelerD,Case Western Reserve,Male,"Sandusky, Ohio",12566,Badlands,ScheelerD
8322,8322,False,pm,8322,ScheetzA,Princeton University,Male,"New York, New York",20295,Laguna,ScheetzA
12119,12119,False,std,8322,ScheetzA,Princeton University,Male,"Pound Ridge, New York",8322,Laguna,ScheetzE
60583,60583,False,std,28057,RobinsonE,Brown University,Male,"San Francisco, California",36718,Utopia,ScheffA
60148,60148,False,std,6007,CitronT,University of Pennsylvania,Female,"Evanston, Illinois",7500,Spring,ScheffB
12063,12063,False,std,20944,LaLondeM,University of Michigan,Male,"Seattle, Washington",7384,Valley,SchefkeB
27918,27918,False,std,17415,AastorpH,University of Oslo/Norwegian University of Science and Technology,Male,"Trondheim, Norway",29303,Meridian,ScheiAB
62464,62464,False,pm,5061,JonesT2,University of Tulsa,Female,"Tulsa, Oklahoma",1555,Centennial,Scheider P
19512,19512,False,std,24225,RubensteinA,Bryn Mawr College,Female,"Washington, DC",24225,Atlantic,ScheierL
44719,44719,False,std,3795,EdwardsDP,University of Colorado - Boulder,Male,"Denver, Colorado",3795,Sunrise,ScheinbaumC
65314,65314,False,std,7753,FoleyR,Queens college,Male,"Del Mar, California",62547,Glacier,ScheinbergB
54718,54718,False,std,18743,HayK,University of Chicago,Male,"Arlington, Virginia",48564,Arcadia,ScheinerS
11466,11466,False,cc,11466,ScheinmanB,Washington University in St. Louis,Male,"New York, New York",10946,Sugarloaf,ScheinmanB
28251,28251,False,std,8300,ClendanielM,Brown University,Male,"Boulder, Colorado",8300,Orange,Schell-LambertT
43567,43567,False,pm,27451,SchiavenzaM,UC Berkeley,Male,"Oakland, California",37553,Savanna,SchellenbergJ
45833,45833,False,std,24729,MellitsJ,,It's Complicated,"Chicago, Illinois",35843,Rubicon,SchellerB
65852,65852,False,std,2420,FlahertyM,,Male,"Portland, Maine",57058,Archipelago,SchelskeM
45065,45065,False,std,6729,EgelmanS,UT - Austin,Male,"San Francisco, California",6313,Tundra,SchenewerkB
6668,6668,False,std,6856,WrightB,SMU,Male,"London, United Kingdom",14502,Sugarloaf,SchenewerkC
50171,50171,False,std,12908,McLaughlinR,,Male,"St. Louis, Missouri",34402,Central,SchenkelbergE
67579,67579,False,std,15597,NolanP,Rice University,Male,"Durham, North Carolina",35264,Juniper,SchenkmanT
19097,19097,False,cc,16384,HillemannE,The Centre College of Kentucky,Male,"Stillwater, Minnesota",3447,Meridian,SchenzJ
1609,1609,False,pm,5328,CoenM,Babson College,Male,"Columbia, South Carolina",5328,Keystone,SchepkerD
23635,23635,False,std,13023,AinslieM,Wesleyan University; University of Pennsylvania,Female,"Mount Sidney, Virginia",13023,Commonwealth,ScheppardC
37903,37903,False,std,28291,RoosS,,Male,"San Diego, California",10076,Cherry,SchererD
10076,10076,False,std,28291,RoosS,Rhode Island School of Design,Female,"Brooklyn, New York",28291,Cherry,SchererE
17664,17664,False,pm,1341,HallL,Georgia Institute of Technology,Male,"Atlanta, Georgia",1341,Midland,SchererJ
64652,64652,False,std,47113,McSennJ,University of Maryland,Male,"Washington, DC",58846,Village,SchererR
48039,48039,False,std,16603,ShiL,Georgetown University,Male,"Washington, DC",45517,Elysium,SchererZ
51929,51929,False,std,22135,BrensingerB,,Female,"Austin, Texas",36712,Riviera,SchermerhornJ
11871,11871,False,std,11871,ScherrM,,Male,"New York, New York",5488,Riviera,ScherrM
11316,11316,False,std,18923,RobinsonA2,University of Connecticut,Male,"Havertown, Pennsylvania",23976,Denali,ScherwitzkyI
40129,40129,False,std,29920,MartinN,State University NY @ Buffalo,Male,"Atlanta, Georgia",20906,Laguna,ScherzH
20906,20906,False,pm,29920,MartinN,University of Virginia,Male,"New York, New York",29920,Laguna,ScherzN
51558,51558,False,std,23965,NasirL,,Female,"San Francisco, California",39630,Galaxy,SchetinnikovaA
46729,46729,False,deactivated,,,,,,,,ScheuleS
38181,38181,False,std,29713,CauleyS,University of Texas,Male,"Pembroke Pines, Florida",7315,Elysium,ScheydG
27451,27451,False,std,27451,SchiavenzaM,Columbia University,Male,"New York, New York",19604,Savanna,SchiavenzaM
54021,54021,False,pm,4792,HoldenC,,Male,"Lancaster, California",4792,Tidewater,SchiavoniS
37099,37099,False,std,6196,ChangK,,Male,"St. Paul, Minnesota",27855,Seaboard,SchibelD
29703,29703,False,cc,9785,SchwartzJL,UofI,Male,"Houston, Texas",15759,Canyon,SchickelT
64325,64325,False,std,24173,CondronK,,Male,"Madison, Wisconsin",62085,Mesa,SchickertZ
37453,37453,False,cc,37453,SchiefelbeinM,University of Missouri,Male,"Beijing, China",36294,Coastal,SchiefelbeinM
44467,44467,False,std,20543,StephensW,"UCLA, UC Irvine",Male,"Washington , DC",10961,Typhoon,SchiefferD
47664,47664,False,std,20543,StephensW,Univ. of San Francisco/Univ. of California-Hastings Law,Male,"Oakland, California",44467,Typhoon,SchiefferJ
65787,65787,False,std,28236,SpeerJ,University of Georgia,Male,"Athens, Georgia",58375,Riviera,SchieleJ
21352,21352,False,std,9193,KlionskyG,Harvard University,Female,"Cambridge, Massachusetts",9193,Yukon,SchiffA
5891,5891,False,std,10107,BauerM,Columbia,Male,"Washington, DC",22428,Xanadu,SchiffD2
59910,59910,False,pm,3617,AradM,,Male,"Chicago, Illinois",10653,Taiga,SchiffJ2
14789,14789,False,std,14789,SchiffW,Schola Difficile Pulsat,Male,"Germansville, Pennsylvania",20470,Highland,SchiffW
56107,56107,False,cc,34036,StrattonC,"University of Virginia, Harvard University",Male,"Indianapolis, Indiana",34036,Olive,SchifflerM
66793,66793,False,pm,11721,KleinfeldA,Purdue University,Male,"Holland, Michigan",35289,Boardwalk,SchiffmillerD
49549,49549,False,std,15365,WeintraubR,Princeton,Male,"New York, New York",29362,Junction,SchillerA
63976,63976,False,std,36176,KentW,,Male,"Madison, Wisconsin",50914,Archipelago,SchillerM
5150,5150,False,std,7795,CitronDT,Cornell University,Male,"New York, New York",3470,Laurel,SchillerMan
53611,53611,False,std,21473,PaquetP,,Male,"Toronto, Ontario",50718,Valley,SchillingD
64754,64754,False,std,10683,GoodmanM,,Male,"Bristol, Yukon",61786,Evergreen,SchilloP
20570,20570,False,std,28623,GordonT,Siena College,Male,"Montrose, New York",15814,Prairie,SchiminskiD
52139,52139,False,std,24813,WernerD,,Male,"Columbus, Ohio",48298,Quetzal,SchimmollerA
46038,46038,False,pm,10898,FeitelD,,Male,"Hong Kong, Hong Kong",36946,Sakura,SchindlerJ
60575,60575,False,std,28977,LevyB,,Male,"New York, New York",34124,Cascade,SchindlerJ317
16345,16345,False,pm,12032,IngramB,University of Chicago,Male,"Chicago, Illinois",12032,Tundra,SchindlerM
43489,43489,False,std,21679,PetersonD,,Male,"Weymouth, Massachusetts",37486,Olive,SchinellerB
37486,37486,False,std,21679,PetersonD,University of Delaware,Female,"Weymouth, Massachusetts",29541,Olive,SchinellerJ
39719,39719,False,std,24501,IyerM,Columbia,Female,"San Francisco, California",38387,Savanna,SchiraldiH
11306,11306,False,pm,13820,SillsS,Dartmouth College,Male,"Arlington, Virginia",13944,Pioneer,SchiraldiS
26101,26101,False,std,26380,KavanaughP,Emory University,Male,"Brookhaven, Georgia",26380,Magnolia,SchisselP
64007,64007,False,std,29920,MartinN,Duke University,Male,"New York, New York",37081,Laguna,SchlabachD
47803,47803,False,std,9582,GalloLK,The College of William and Mary,Male,"Bryn Mawr, Pennsylvania",9582,Seaboard,SchlauchRW
38558,38558,False,std,28067,GarveyJ2,Notre Dame,Male,"Westminster, Colorado",28067,Harbor,SchlaxC
987,987,False,std,987,SchleicherC,Harvard,Male,"Los Angeles, California",13233,Wilderness,SchleicherC
17798,17798,False,std,29920,MartinN,Princeton,Male,"New York, New York",29920,Laguna,SchleierW
11465,11465,False,std,29694,KorenmanA,Osgoode Hall,Cisgender Female,"Ottawa, Ontario",29694,Morningstar,SchlesierJ
66524,66524,False,pm,24813,WernerD,Dartmouth,Female,"Ridgefield, Connecticut",39815,Quetzal,SchlessI
35359,35359,False,std,23491,MoinA,,Male,"Boston, Massachusetts",12708,Corridor,SchlessingerD
16592,16592,False,std,28883,CainA,University of Wisconsin - Madison,Male,"Milwaukee, Wisconsin",28883,Windward,SchliesmannB
52960,52960,False,std,19782,KimballR,Georgia Tech,Male,"St Lucia, Queensland",49351,Riviera,SchlipfE
15442,15442,False,std,3340,ChakrabartyK,Cornell University,Female,"Berwyn, Pennsylvania",3340,Yukon,SchlittL
64291,64291,False,pm,6132,McKinneyWC,Williams College,Male,"Deerfield, Massachusetts",58640,Fjord,SchloatM
53446,53446,False,std,4057,BennettS,University of Wisconsin - Madison,Male,"Pleasanton, California",51250,Bayou,SchlossbergD
26640,26640,False,pm,28374,ParkS,Stanford University,Male,"Las Cruces, New Mexico",13664,Seaboard,SchlossbergS
66530,66530,False,std,11388,BehrensM,U. of Wisconsin,Male,"Washington, DC",55391,Hinterland,SchlosserN
49047,49047,False,std,26360,OlsonM,Gustavus Adolphus College,Male,"Brooklyn Center, Minnesota",40266,Harbor,SchlueterP
46209,46209,False,pm,1606,TurnerJ2,Dartmouth,Male,"Santa Monica, California",22267,Magnolia,SchlumbergerG
50898,50898,False,std,18398,ZillmannP,Harvard University,Female,"Newton, Massachusetts",8836,Riviera,SchluntzE
37308,37308,False,pm,20043,SamburgM,"University of Texas, Austin",Male,"Boston, Massachusetts",2282,Skyline,SchluppJ
36504,36504,False,std,25488,HowardBG,UC Santa Cruz -- Go Banana Slugs,Male,"Elkins Park, Pennsylvania",35860,Riviera,SchmalzbachJ
15261,15261,False,pm,19384,GrossB,Yale University,Male,"New York, New York",19384,Blue,SchmedlinB
63670,63670,False,std,1080,ObeiterM,Northwestern University,Male,"Pacifica, California",1080,Seaboard,SchmennerD
67902,67902,False,topcont,28623,GordonT,Cornell University,Female,"Napa, California",2204,Prairie,SchmerlA
2204,2204,False,std,28623,GordonT,"UC, Berkeley",Male,"Collegeville, Pennsylvania",25517,Prairie,SchmerlJ Pedalman
2978,2978,False,std,10743,McGuireJPM,University of Minnesota,Male,"St. Louis Park, Minnesota",10743,Rainforest,SchmickleJ
48372,48372,False,std,23085,RautY,Reed College & Portland State University,Male,"Portland, Oregon",37788,Typhoon,SchmidW
18826,18826,False,std,18923,RobinsonA2,Temple,Male,"Philadelphia, Pennsylvania",23976,Denali,SchmiddtyS
12058,12058,False,std,10831,DiGiorgioN,"Lebanon Valley College, University of Virginia",Male,"Collegeville, Pennsylvania",21965,Peninsula,SchmidtC
22467,22467,False,std,25027,YoungT,West Chester University,Female,"San Jose, California",13711,Laurel,SchmidtCA
50142,50142,False,pm,29243,BoreckiM,Dartmouth College,Male,"Evanston, Illinois",36676,Maritime,SchmidtCW
18494,18494,False,std,9510,WeberE,SUNY Albany,Male,"New York, New York",27995,Citadel,SchmidtD
6058,6058,False,pm,3391,RobinsonA3,University of Louisville,Male,"Louisville, Kentucky",3391,Pioneer,SchmidtD2
13944,13944,False,std,13820,SillsS,,Male,"Brooklyn, New York",13795,Pioneer,SchmidtDP
10763,10763,False,pm,29804,DresnerE,University of Wisconsin-Madison,Female,"New Haven, Connecticut",29804,Metro,SchmidtE
46048,46048,False,std,20529,ReffJ,University of Texas,Female,"San Marcos, California",35523,Utopia,SchmidtE3
64148,64148,False,std,27151,BaerH,,Female,"Washington, DC",57342,Monolith,SchmidtJ
3236,3236,False,std,2297,IsalesC,Duke University,Male,"New York, New York",2297,Memorial,SchmidtJakeThe
42108,42108,False,pm,11657,ChupackS,Iowa State University,Male,"Glen Allen, Virginia",41331,Isthmus,SchmidtK2
24366,24366,False,std,12345,LuK,University of Virginia,Male,"Newport news, Virginia",19195,Zephyr,SchmidtM
